117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	117.61	
115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	115.28	
112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	112.95	
110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	110.62	
108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	108.29	
105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	105.96	
103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	103.63	
101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	101.29	
98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	
96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	96.63	
94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	94.30	
91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	91.97	
89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	89.64	
87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	87.30	
84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	84.97	
82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	82.64	
80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	80.31	
77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	77.98	
75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	75.65	
73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	73.32	
70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	70.98	
68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	68.65	
66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	66.32	
63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	63.99	
61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	61.66	
59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	59.33	
56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	56.99	
54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	54.66	
52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	52.33	
50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	50.00	
